0.510725933964823,0.378713968359586,0.451056743827384,6
0.683657416714222,0.250106203228907,0.372412262552547,3
0.849179874445219,-0.132658204879115,0.655411046181078,8
0.475375813603155,-0.325508683147844,0.189024829985142,10
0.418317601374203,-0.0361443931209723,0.154296340129833,7
0.685794971180104,-0.441544422437111,0.49574603560677,9
0.602933291548245,0.618045623896132,-0.434004865380436,4
0.259911348476922,0.467238485759906,-0.533331500068019,14
0.172631325583328,0.11878439400799,-0.0118987858523703,15
0.636616733228361,0.327979211732201,0.16891402521541,3
0.92506206217468,0.0410619613636695,0.0190952949298027,0
0.642370263100198,0.42741318169485,-0.242132540434069,4
0.586983032688281,-0.311187431941923,0.0224820000101319,10
0.525780327068436,0.200217402253457,-0.409269714690669,15
0.399658803442736,-0.351010150560523,0.316076667102556,10
0.513264041683344,0.629087203964069,-0.370377977297515,4
0.527573379052596,0.581544027277596,-0.146494394218285,4
0.765971834101462,-0.270253452875827,-0.0640454249417265,12
0.628712796025156,0.185634125175536,-0.432655493485482,15
0.21738942724925,0.416120278084012,-0.599210974860278,14
0.7209789702746,-0.483880517589113,0.418027020488057,9
0.33025111808881,0.0956252193136439,-0.0200213353492049,15
0.153816886083607,0.204835680294922,0.0985292649192147,7
0.620210521369341,0.655849233788872,-0.345607157354075,4
0.689807282821471,0.35856886832895,-0.0617491095669599,4
0.780395904244241,0.331925409032942,-0.216057455435387,15
0.823950615471537,-0.0978167427355117,0.503891321162827,8
0.509854938315955,-0.189819528887592,0.349960068777935,10
0.907454208344236,0.0556066885152797,0.110055926412704,4
0.73934718433395,-0.132972798445604,-0.0164796233657212,12
0.691418150760881,-0.370673093011515,0.100452745125101,9
0.489280532178046,0.285876948622249,0.305978667299455,3
0.847016213870618,-0.555660225555726,0.626666903425142,9
0.431704542102593,0.519908934189254,-0.338363313828048,15
0.674341297746234,0.442010807026025,-0.0208489427567179,4
0.585637199646327,0.0349833422700428,-0.166769074925839,1
0.221814507366879,0.304209079716084,-0.419828109897171,14
0.431878421218345,0.516786793310507,-0.0856378808669468,4
0.179785669563829,0.424035402353578,-0.567162705865471,14
0.645840489259791,-0.012643118711091,0.426065269035451,8
0.465176602098032,0.237696524901138,0.231508520807574,7
0.738052362298001,0.260475712503064,-0.0539924066525416,4
0.691842196881844,0.551265905575145,-0.357001265433791,4
0.443538846405678,0.497233798960915,-0.196588349949004,15
0.826610097709864,-0.370611463513335,0.341529658481277,9
0.339168970549338,0.579651996527777,-0.745924016174497,13
0.615566968369416,0.417317687966391,0.51907057867585,6
0.780618186756462,-0.430844898374272,0.309102820677896,9
0.221431978110399,0.350266798302609,-0.319825838713288,15
0.591866338778727,0.515345285179539,0.0413213170865037,4
0.581662049388438,-0.188457161654358,-0.161022160069117,13
0.778081566537163,-0.424107895899291,0.595313796081544,9
0.718654137230472,-0.482299942592404,0.514423960790458,9
0.71964659503003,-0.228798458510795,0.0234169896230738,11
0.329695952783589,0.368385114852624,0.129514823747629,4
0.412449028177082,0.180441174839307,-0.404055365683572,13
0.489497777259531,0.153564867584116,-0.228850724146427,15
0.55795114474021,-0.308208713833138,0.029546104641992,11
0.463666055099128,0.343663072897198,0.243899533595832,3
0.635018519687127,0.123041708945551,0.00567780514858715,4
0.517665294744827,0.295150885937406,-0.555643404657094,13
0.901798901091556,-0.30269983335109,0.561805209404856,9
0.771408032256923,-0.401309650396111,0.58824835186592,9
0.486391608691171,-0.184255472261817,-0.0703869174347182,13
0.575236856948369,0.356985674830833,-0.411211576102305,15
0.37567839743663,0.210619997826879,-0.281557015102182,15
0.869324232797638,-0.302756403900092,-0.134450743067407,12
0.861504575691865,-0.15264083161316,0.586058621641363,8
0.794478536597175,-0.606606686429027,0.548098580043501,9
0.719808928558632,-0.344411131492535,0.0517245542856599,11
0.390382103877667,0.298077582632246,-0.136497721232428,15
0.690638861302917,0.154148286213122,0.454298495287081,6
0.47799734976792,-0.0430444922976123,-0.259244281969788,13
0.891883288796527,-0.574127884649783,0.652096917908694,9
0.794572714131308,-0.364588671120024,0.0813403181793286,11
0.357796743474127,-0.189491431582039,0.321553748103622,10
0.31078816979283,0.428429689342646,-0.254068945843999,15
0.540220046084682,0.500243088195807,0.48752293664394,6
0.756877826171613,-0.191390963781396,0.379961298917992,9
0.46647698779469,0.459149701059794,0.434005950741879,6
0.785979349314947,-0.459737756212952,0.579343253060034,9
0.612912256430352,0.29800010422371,-0.00318792762765245,4
0.601900881582087,0.709910156595151,-0.460248807176266,4
0.527276394767534,0.365172457205658,0.330753548563323,3
0.623921730834672,-0.374940158384744,0.456651282865343,10
0.580898619269566,0.107130905233844,0.363512946082009,7
